species_code,Вид,stage_code,Стадия,physiological_state,MER_reference,nutrient_code,category_code,Категория,Нутриент RU,Nutrient EN,Ед./1000 ккал ME,min_value,min_value_upper,source_value_text,is_established,footnote,source_table,source_page,source_url,Примечание
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,ca_p_ratio,ratio,Соотношения,Соотношение Ca:P,Ca/P ratio,ratio,1.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,potassium,major_mineral,Макроминералы,Калий,Potassium,g,1.45,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,potassium,major_mineral,Макроминералы,Калий,Potassium,g,1.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,potassium,major_mineral,Макроминералы,Калий,Potassium,g,1.1,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,potassium,major_mineral,Макроминералы,Калий,Potassium,g,1.1,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,sodium,major_mineral,Макроминералы,Натрий,Sodium,g,0.29,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,sodium,major_mineral,Макроминералы,Натрий,Sodium,g,0.25,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,sodium,major_mineral,Макроминералы,Натрий,Sodium,g,0.55,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,sodium,major_mineral,Макроминералы,Натрий,Sodium,g,0.55,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,chloride,major_mineral,Макроминералы,Хлорид,Chloride,g,0.43,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,chloride,major_mineral,Макроминералы,Хлорид,Chloride,g,0.38,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,chloride,major_mineral,Макроминералы,Хлорид,Chloride,g,0.83,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,chloride,major_mineral,Макроминералы,Хлорид,Chloride,g,0.83,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,magnesium,major_mineral,Макроминералы,Магний,Magnesium,g,0.2,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,magnesium,major_mineral,Макроминералы,Магний,Magnesium,g,0.18,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,magnesium,major_mineral,Макроминералы,Магний,Magnesium,g,0.1,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,magnesium,major_mineral,Макроминералы,Магний,Magnesium,g,0.1,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,copper,trace_element,Микроэлементы,Медь,Copper,mg,2.08,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,copper,trace_element,Микроэлементы,Медь,Copper,mg,1.8,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,copper,trace_element,Микроэлементы,Медь,Copper,mg,2.75,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,copper,trace_element,Микроэлементы,Медь,Copper,mg,2.75,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,iodine,trace_element,Микроэлементы,Йод,Iodine,mg,0.3,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,iodine,trace_element,Микроэлементы,Йод,Iodine,mg,0.26,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,iodine,trace_element,Микроэлементы,Йод,Iodine,mg,0.38,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,iodine,trace_element,Микроэлементы,Йод,Iodine,mg,0.38,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,iron,trace_element,Микроэлементы,Железо,Iron,mg,10.4,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,iron,trace_element,Микроэлементы,Железо,Iron,mg,9.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,iron,trace_element,Микроэлементы,Железо,Iron,mg,22.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,iron,trace_element,Микроэлементы,Железо,Iron,mg,22.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,manganese,trace_element,Микроэлементы,Марганец,Manganese,mg,1.67,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,manganese,trace_element,Микроэлементы,Марганец,Manganese,mg,1.44,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,manganese,trace_element,Микроэлементы,Марганец,Manganese,mg,1.4,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,manganese,trace_element,Микроэлементы,Марганец,Manganese,mg,1.4,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,selenium_wet,trace_element,Микроэлементы,Селен — влажные рационы,Selenium (wet diets),µg,67.5,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,selenium_wet,trace_element,Микроэлементы,Селен — влажные рационы,Selenium (wet diets),µg,57.5,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,selenium_wet,trace_element,Микроэлементы,Селен — влажные рационы,Selenium (wet diets),µg,100.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,selenium_wet,trace_element,Микроэлементы,Селен — влажные рационы,Selenium (wet diets),µg,100.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,selenium_dry,trace_element,Микроэлементы,Селен — сухие рационы,Selenium (dry diets),µg,55.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,selenium_dry,trace_element,Микроэлементы,Селен — сухие рационы,Selenium (dry diets),µg,45.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,selenium_dry,trace_element,Микроэлементы,Селен — сухие рационы,Selenium (dry diets),µg,100.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,selenium_dry,trace_element,Микроэлементы,Селен — сухие рационы,Selenium (dry diets),µg,100.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,zinc,trace_element,Микроэлементы,Цинк,Zinc,mg,20.8,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,zinc,trace_element,Микроэлементы,Цинк,Zinc,mg,18.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,zinc,trace_element,Микроэлементы,Цинк,Zinc,mg,25.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,zinc,trace_element,Микроэлементы,Цинк,Zinc,mg,25.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,vitamin_a,vitamin,Витамины,Витамин A,Vitamin A,IU,1754.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,vitamin_a,vitamin,Витамины,Витамин A,Vitamin A,IU,1515.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,vitamin_a,vitamin,Витамины,Витамин A,Vitamin A,IU,1250.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,vitamin_a,vitamin,Витамины,Витамин A,Vitamin A,IU,1250.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,vitamin_d,vitamin,Витамины,Витамин D,Vitamin D,IU,159.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,vitamin_d,vitamin,Витамины,Витамин D,Vitamin D,IU,138.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,vitamin_d,vitamin,Витамины,Витамин D,Vitamin D,IU,138.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
dog,Собака,dog_late_growth,Поздний рост ≥14 нед.,growth,,vitamin_d,vitamin,Витамины,Витамин D,Vitamin D,IU,125.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer95,Взрослая собака — MER 95,adult,95 kcal/kg BW^0.75,vitamin_e,vitamin,Витамины,Витамин E,Vitamin E,IU,10.4,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_adult_mer110,Взрослая собака — MER 110,adult,110 kcal/kg BW^0.75,vitamin_e,vitamin,Витамины,Витамин E,Vitamin E,IU,9.0,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,
dog,Собака,dog_early_growth_reproduction,Ранний рост <14 нед. / репродукция,growth_reproduction,,vitamin_e,vitamin,Витамины,Витамин E,Vitamin E,IU,12.5,,,True,,III-3b,16,https://europeanpetfood.org/wp-content/uploads/2025/09/FEDIAF-Nutritional-Guidelines_2025-ONLINE.pdf,FEDIAF объединяет ранний рост и репродукцию в одной колонке.
